     0.005000000 0 0 0 0 0 0 0 0 
     0.015000000 0 0 0 0 0 0 0 0 
     0.025000000 0 0 0 0 0 0 0 0 
     0.035000000 0 0 0 0 0 0 0 0 
     0.045000000 0 0 0 0 0 0 0 0 
     0.055000000 0 0 0 0 0 0 0 0 
     0.065000000 0 0 0 0 0 0 0 0 
     0.075000000 0 0 0 0 0 0 0 0 
     0.085000000 0 0 0 0 0 0 0 0 
     0.095000000 0 0 0 0 0 0 0 0 
     0.105000000 0 0 0 0 0 0 0 0 
     0.115000000 0 0 0 0 0 0 0 0 
     0.125000000 0 0 0 0 0 0 0 0 
     0.135000000 0 0 0 0 0 0 0 0 
     0.145000000 0 0 0 0 0 0 0 0 
     0.155000000 0 0 0 0 0 0 0 0 
     0.165000000 0 0 0 0 0 0 0 0 
     0.175000000 0 0 0 0 0 0 0 0 
     0.185000000 0 0 0 0 0 0 0 0 
     0.195000000 0 0 0 0 0 0 0 0 
     0.205000000 0 0 0 0 0 0 0 0 
     0.215000000 0 0 0 0 0 0 0 0 
     0.225000000 0 0 0 0 0 0 0 0 
     0.235000000 0 0 0 0 0 0 0 0 
     0.245000000 0 0 0 0 0 0 0 0 
     0.255000000 0 0 0 0 0 0 0 0 
     0.265000000 0 0 0 0 0 0 0 0 
     0.275000000 0 0 0 0 0 0 0 0 
     0.285000000 0 0 0 0 0 0 0 0 
     0.295000000 0 0 0 0 0 0 0 0 
     0.305000000 0 0 0 0 0 0 0 0 
     0.315000000 0 0 0 0 0 0 0 0 
     0.325000000 0 0 0 0 0 0 0 0 
     0.335000000 0 0 0 0 0 0 0 0 
     0.345000000 0 0 0 0 0 0 0 0 
     0.355000000 0 0 0 0 0 0 0 0 
     0.365000000 0 0 0 0 0 0 0 0 
     0.375000000 0 0 0 0 0 0 0 0 
     0.385000000 0 0 0 0 0 0 0 0 
     0.395000000 0 0 0 0 0 0 0 0 
     0.405000000 0 0 0 0 0 0 0 0 
     0.415000000 0 0 0 0 0 0 0 0 
     0.425000000 0 0 0 0 0 0 0 0 
     0.435000000 0 0 0 0 0 0 0 0 
     0.445000000 0 0 0 0 0 0 0 0 
     0.455000000 0 0 0 0 0 0 0 0 
     0.465000000 0 0 0 0 0 0 0 0 
     0.475000000 0 0 0 0 0 0 0 0 
     0.485000000 0 0 0 0 0 0 0 0 
     0.495000000 0 0 0 0 0 0 0 0 
     0.505000000 0 0 0 0 0 0 0 0 
     0.515000000 0 0 0 0 0 0 0 0 
     0.525000000 0 0 0 0 0 0 0 0 
     0.535000000 0 0 0 0 0 0 0 0 
     0.545000000 0 0 0 0 0 0 0 0 
     0.555000000 0 0 0 0 0 0 0 0 
     0.565000000 0 0 0 0 0 0 0 0 
     0.575000000 0 0 0 0 0 0 0 0 
     0.585000000 0 0 0 0 0 0 0 0 
     0.595000000 0 0 0 0 0 0 0 0 
     0.605000000 0 0 0 0 0 0 0 0 
     0.615000000 0 0 0 0 0 0 0 0 
     0.625000000 0 0 0 0 0 0 0 0 
     0.635000000 0 0 0 0 0 0 0 0 
     0.645000000 0 0 0 0 0 0 0 0 
     0.655000000 0 0 0 0 0 0 0 0 
     0.665000000 0 0 0 0 0 0 0 0 
     0.675000000 0 0 0 0 0 0 0 0 
